accuracy,client,client_trust_score,client_score
89.43333333333334,0,0.2,0.2
89.43333333333334,1,0.2,0.2
89.43333333333334,2,0.2,0.2
89.43333333333334,3,0.2,0.2
89.43333333333334,4,0.2,0.2
96.525,0,0.2,0.2
96.525,1,0.2,0.2
96.525,2,0.2,0.2
96.525,3,0.2,0.2
96.525,4,0.2,0.2
97.89166666666667,0,0.2,0.2
97.89166666666667,1,0.2,0.2
97.89166666666667,2,0.2,0.2
97.89166666666667,3,0.2,0.2
97.89166666666667,4,0.2,0.2
98.4,0,0.2,0.2
98.4,1,0.2,0.2
98.4,2,0.2,0.2
98.4,3,0.2,0.2
98.4,4,0.2,0.2
98.59166666666667,0,0.2,0.2
98.59166666666667,1,0.2,0.2
98.59166666666667,2,0.2,0.2
98.59166666666667,3,0.2,0.2
98.59166666666667,4,0.2,0.2
