accuracy,client,client_trust_score,client_score
85.00833333333334,0,0.07386345721318423,0.12384262152513588
85.00833333333334,1,0.07387091229120278,0.12881058495742426
85.00833333333334,2,0.10554680991634953,0.12348202807381418
85.00833333333334,3,0.10978083440324793,0.12558914417458317
85.00833333333334,4,0.10523948851120625,0.12390179824873081
85.00833333333334,5,0.10703531114335559,0.12611054219314397
85.00833333333334,6,0.10559724420399481,0.12512047715114039
85.00833333333334,7,0.10747968075438347,0.1231428036760273
94.225,0,0.010561569091814651,0.1249125798717905
94.225,1,0.01019026715634414,0.12556910683293082
94.225,2,0.12232041446895604,0.12627158196981703
94.225,3,0.12296331729010626,0.12454961013583174
94.225,4,0.12365121477798341,0.1265319728734628
94.225,5,0.12196497702152093,0.12514232176285583
94.225,6,0.12390620209223623,0.12283656997235387
94.225,7,0.12254538879391864,0.12418625658095742
96.225,0,0.0015800123036991012,0.12586468423063774
96.225,1,0.0014795604957560879,0.1245589877985078
96.225,2,0.12547959206635367,0.12506409362850907
96.225,3,0.12417789050751181,0.1253409007512225
96.225,4,0.12468145092945475,0.12776466036223239
96.225,5,0.12495741114062486,0.12419371963771429
96.225,6,0.12737375508265647,0.12258673414750124
96.225,7,0.12381373991124757,0.12462621944367498
97.21666666666667,0,0.0010037699433787673,0.12668049209156862
97.21666666666667,1,0.00019424428513763455,0.12511818520501
97.21666666666667,2,0.12652872705956747,0.12455821659933777
97.21666666666667,3,0.12496829183888825,0.1261368685891684
97.21666666666667,4,0.12440899408357313,0.12758060421968087
97.21666666666667,5,0.12598575482585805,0.12414598678154445
97.21666666666667,6,0.12742776084054297,0.12148392628506258
97.21666666666667,7,0.12399725812296694,0.12429572022862728
97.91666666666667,0,0.0016238695617446048,0.12712217405024884
97.91666666666667,1,3.408305432210605e-05,0.12565636849134568
97.91666666666667,2,0.12691141150922214,0.12478621343609812
97.91666666666667,3,0.12544803618648,0.12530193106125553
97.91666666666667,4,0.1245793238070827,0.1278209039837512
97.91666666666667,5,0.12509418639685432,0.12354276965559664
97.91666666666667,6,0.12760898298160336,0.1225441841969409
97.91666666666667,7,0.12333794159745004,0.12322545512476306
