accuracy,client,client_trust_score,client_score
85.875,0,0.2,0.18021201413427562
85.875,1,0.2,0.16784452296819788
85.875,2,0.2,0.26148409893992935
85.875,3,0.2,0.18197879858657243
85.875,4,0.2,0.20848056537102477
96.10833333333333,0,0.2,0.18021201413427562
96.10833333333333,1,0.2,0.16784452296819788
96.10833333333333,2,0.2,0.26148409893992935
96.10833333333333,3,0.2,0.18197879858657243
96.10833333333333,4,0.2,0.20848056537102477
97.625,0,0.2,0.18021201413427562
97.625,1,0.2,0.16784452296819788
97.625,2,0.2,0.26148409893992935
97.625,3,0.2,0.18197879858657243
97.625,4,0.2,0.20848056537102477
98.175,0,0.2,0.18021201413427562
98.175,1,0.2,0.16784452296819788
98.175,2,0.2,0.26148409893992935
98.175,3,0.2,0.18197879858657243
98.175,4,0.2,0.20848056537102477
98.35,0,0.2,0.18021201413427562
98.35,1,0.2,0.16784452296819788
98.35,2,0.2,0.26148409893992935
98.35,3,0.2,0.18197879858657243
98.35,4,0.2,0.20848056537102477
