accuracy,client,client_trust_score,client_score
87.68333333333334,0,0.15638458580096004,0.15785071611777102
87.68333333333334,1,0.15631221910187165,0.19581335950665488
87.68333333333334,2,0.22877046224577133,0.1814333884353486
87.68333333333334,3,0.22944292750663717,0.23572959836325355
87.68333333333334,4,0.22908980534475973,0.22917293757697196
96.525,0,0.04143219181013798,0.04374733581478157
96.525,1,0.04126386934253297,0.054072995445055186
96.525,2,0.3061233206361838,0.2539655249400148
96.525,3,0.3056287509542436,0.3284692633806877
96.525,4,0.30555186725690175,0.31974488041946075
97.56666666666666,0,0.010728750596124683,0.011468420505980036
97.56666666666666,1,0.010715385188370152,0.014215398011851102
97.56666666666666,2,0.3266094853158027,0.2743139549469698
97.56666666666666,3,0.32589354672176346,0.354582296400593
97.56666666666666,4,0.3260528321779391,0.3454199301346061
98.03333333333333,0,0.003204406723741137,0.0034361473528099055
98.03333333333333,1,0.00297044121580558,0.003953137176854937
98.03333333333333,2,0.3318460985889541,0.2795924957328342
98.03333333333333,3,0.3308600604901398,0.3611231405238284
98.03333333333333,4,0.3311189929813595,0.35189507921367263
98.2,0,0.0013783852169642473,0.0014791897265144475
98.2,1,0.0010343694375114082,0.0013776082428308609
98.2,2,0.33302431110149133,0.28079790496777873
98.2,3,0.3321967757854645,0.3628570093274766
98.2,4,0.33236615845856854,0.3534882877353993
