accuracy,client,client_trust_score,client_score
6.116666666666666,0,0.06549164529354477,0.052712309994445816
6.116666666666666,1,0.06573715078969498,0.06326184913841439
6.116666666666666,2,0.06555543720734625,0.050469582316780885
6.116666666666666,3,0.06542319127967874,0.07326220989303904
6.116666666666666,4,0.06574725056223259,0.07592588233049194
6.116666666666666,5,0.13440803896486178,0.1411057823497018
6.116666666666666,6,0.1344097330923016,0.11053425603670154
6.116666666666666,7,0.1344093301412737,0.17168035107184182
6.116666666666666,8,0.13440892719024583,0.13169960051417645
6.116666666666666,9,0.13440929547881972,0.12934817635440615
65.55,0,0.008436136589232972,0.006683648685505242
65.55,1,0.008133365976599718,0.007704512845418853
65.55,2,0.008541375524496795,0.006472807212695324
65.55,3,0.008246539548876592,0.009090000341157482
65.55,4,0.008178947214876645,0.00929722883150489
65.55,5,0.19169317673888628,0.19809343569503043
65.55,6,0.19169070741100128,0.155171192404888
65.55,7,0.19169460423028725,0.2410154748645407
65.55,8,0.1916923736570873,0.18488643207991254
65.55,9,0.19169277310865512,0.18158526703934652
40.55833333333333,0,0.0012511631111585785,0.000989233118658988
40.55833333333333,1,0.0013811234915095997,0.0013056359103604212
40.55833333333333,2,0.0013096738461252657,0.0009904731705009074
40.55833333333333,3,0.0015495493025391971,0.0017045598615804843
40.55833333333333,4,0.0011770345572722832,0.0013352421519064643
40.55833333333333,5,0.19866677617746914,0.2048817993077831
40.55833333333333,6,0.19866495671637394,0.16048927295971244
40.55833333333333,7,0.19866739571809167,0.2492736331797135
40.55833333333333,8,0.198665608297718,0.19122188856631778
40.55833333333333,9,0.1986667187817423,0.18780826177346574
40.233333333333334,0,0.00033504716037466406,0.0002648411727215548
40.233333333333334,1,0.0005150598304496796,0.0004867905055971688
40.233333333333334,2,0.00044931149274049823,0.00033972063949278897
40.233333333333334,3,0.00048438613198301984,0.0005327131332836029
40.233333333333334,4,0.00042498733753191067,0.000481994025577031
40.233333333333334,5,0.19955853330236226,0.20575162922018578
40.233333333333334,6,0.19955813472310854,0.16117178764595405
40.233333333333334,7,0.19955810634157672,0.2503306132944134
40.233333333333334,8,0.19955821276250968,0.19203454548385818
40.233333333333334,9,0.19955822091736308,0.1886053648789165
45.625,0,0.00028344933625458,0.00022403355709078155
45.625,1,0.0002651283068100309,0.0002505524109953142
45.625,2,8.241039276057433e-05,6.230378897120911e-05
45.625,3,0.0003682005657890488,0.00040489668762396425
45.625,4,0.0003796596400193258,0.00043054461883293497
45.625,5,0.19972412427732741,0.20590247851361748
45.625,6,0.19972405182102843,0.16129021632247328
45.625,7,0.199724561003518,0.25051522997878806
45.625,8,0.19972423493332866,0.1921757530865203
45.625,9,0.19972417972316397,0.18874399103508666
