accuracy,client,client_trust_score,client_score
83.94166666666666,0,0.1,0.1
83.94166666666666,1,0.1,0.1
83.94166666666666,2,0.1,0.1
83.94166666666666,3,0.1,0.1
83.94166666666666,4,0.1,0.1
83.94166666666666,5,0.1,0.1
83.94166666666666,6,0.1,0.1
83.94166666666666,7,0.1,0.1
83.94166666666666,8,0.1,0.1
83.94166666666666,9,0.1,0.1
94.23333333333333,0,0.1,0.1
94.23333333333333,1,0.1,0.1
94.23333333333333,2,0.1,0.1
94.23333333333333,3,0.1,0.1
94.23333333333333,4,0.1,0.1
94.23333333333333,5,0.1,0.1
94.23333333333333,6,0.1,0.1
94.23333333333333,7,0.1,0.1
94.23333333333333,8,0.1,0.1
94.23333333333333,9,0.1,0.1
96.45,0,0.1,0.1
96.45,1,0.1,0.1
96.45,2,0.1,0.1
96.45,3,0.1,0.1
96.45,4,0.1,0.1
96.45,5,0.1,0.1
96.45,6,0.1,0.1
96.45,7,0.1,0.1
96.45,8,0.1,0.1
96.45,9,0.1,0.1
97.5,0,0.1,0.1
97.5,1,0.1,0.1
97.5,2,0.1,0.1
97.5,3,0.1,0.1
97.5,4,0.1,0.1
97.5,5,0.1,0.1
97.5,6,0.1,0.1
97.5,7,0.1,0.1
97.5,8,0.1,0.1
97.5,9,0.1,0.1
97.75,0,0.1,0.1
97.75,1,0.1,0.1
97.75,2,0.1,0.1
97.75,3,0.1,0.1
97.75,4,0.1,0.1
97.75,5,0.1,0.1
97.75,6,0.1,0.1
97.75,7,0.1,0.1
97.75,8,0.1,0.1
97.75,9,0.1,0.1
