accuracy,client,client_trust_score,client_score
10.933333333333334,0,0.1,0.1
10.933333333333334,1,0.1,0.1
10.933333333333334,2,0.1,0.1
10.933333333333334,3,0.1,0.1
10.933333333333334,4,0.1,0.1
10.933333333333334,5,0.1,0.1
10.933333333333334,6,0.1,0.1
10.933333333333334,7,0.1,0.1
10.933333333333334,8,0.1,0.1
10.933333333333334,9,0.1,0.1
12.116666666666667,0,0.1,0.1
12.116666666666667,1,0.1,0.1
12.116666666666667,2,0.1,0.1
12.116666666666667,3,0.1,0.1
12.116666666666667,4,0.1,0.1
12.116666666666667,5,0.1,0.1
12.116666666666667,6,0.1,0.1
12.116666666666667,7,0.1,0.1
12.116666666666667,8,0.1,0.1
12.116666666666667,9,0.1,0.1
13.8,0,0.1,0.1
13.8,1,0.1,0.1
13.8,2,0.1,0.1
13.8,3,0.1,0.1
13.8,4,0.1,0.1
13.8,5,0.1,0.1
13.8,6,0.1,0.1
13.8,7,0.1,0.1
13.8,8,0.1,0.1
13.8,9,0.1,0.1
19.141666666666666,0,0.1,0.1
19.141666666666666,1,0.1,0.1
19.141666666666666,2,0.1,0.1
19.141666666666666,3,0.1,0.1
19.141666666666666,4,0.1,0.1
19.141666666666666,5,0.1,0.1
19.141666666666666,6,0.1,0.1
19.141666666666666,7,0.1,0.1
19.141666666666666,8,0.1,0.1
19.141666666666666,9,0.1,0.1
23.05,0,0.1,0.1
23.05,1,0.1,0.1
23.05,2,0.1,0.1
23.05,3,0.1,0.1
23.05,4,0.1,0.1
23.05,5,0.1,0.1
23.05,6,0.1,0.1
23.05,7,0.1,0.1
23.05,8,0.1,0.1
23.05,9,0.1,0.1
