accuracy,client,client_trust_score,client_score
10.608333333333333,0,0.500298695700845,0.500298695700845
10.608333333333333,1,0.499701304299155,0.499701304299155
14.45,0,0.5009720447189339,0.5009720447189339
14.45,1,0.4990279552810661,0.4990279552810661
12.033333333333333,0,0.5007946608973862,0.5007946608973862
12.033333333333333,1,0.4992053391026137,0.4992053391026137
22.633333333333333,0,0.5002451972887723,0.5002451972887723
22.633333333333333,1,0.4997548027112277,0.4997548027112277
18.708333333333332,0,0.5004757056719388,0.5004757056719388
18.708333333333332,1,0.4995242943280612,0.4995242943280612
