accuracy,client,client_trust_score,client_score
24.758333333333333,0,0.1,0.1
24.758333333333333,1,0.1,0.1
24.758333333333333,2,0.1,0.1
24.758333333333333,3,0.1,0.1
24.758333333333333,4,0.1,0.1
24.758333333333333,5,0.1,0.1
24.758333333333333,6,0.1,0.1
24.758333333333333,7,0.1,0.1
24.758333333333333,8,0.1,0.1
24.758333333333333,9,0.1,0.1
43.358333333333334,0,0.1,0.1
43.358333333333334,1,0.1,0.1
43.358333333333334,2,0.1,0.1
43.358333333333334,3,0.1,0.1
43.358333333333334,4,0.1,0.1
43.358333333333334,5,0.1,0.1
43.358333333333334,6,0.1,0.1
43.358333333333334,7,0.1,0.1
43.358333333333334,8,0.1,0.1
43.358333333333334,9,0.1,0.1
58.68333333333333,0,0.1,0.1
58.68333333333333,1,0.1,0.1
58.68333333333333,2,0.1,0.1
58.68333333333333,3,0.1,0.1
58.68333333333333,4,0.1,0.1
58.68333333333333,5,0.1,0.1
58.68333333333333,6,0.1,0.1
58.68333333333333,7,0.1,0.1
58.68333333333333,8,0.1,0.1
58.68333333333333,9,0.1,0.1
