client,epoch,loss,training_accuracy,epsilon,delta
Adversarial Client 0,0,0.862700879573822,57.34375,,
Adversarial Client 0,1,21.415498733520508,52.0703125,,
Adversarial Client 0,2,21.805387496948242,50.9296875,,
Adversarial Client 0,3,13.408321380615234,45.5859375,,
Adversarial Client 0,4,8.902514457702637,36.5625,,
Adversarial Client 0,5,4.558549880981445,24.2890625,,
Adversarial Client 0,6,3.0209362506866455,21.1640625,,
Adversarial Client 0,7,2.5788817405700684,20.625,,
Adversarial Client 0,8,2.4129951000213623,20.5625,,
Adversarial Client 0,9,2.283350944519043,20.5390625,,
Adversarial Client 0,10,2.261949062347412,20.5859375,,
Adversarial Client 0,11,2.2649872303009033,20.5859375,,
Adversarial Client 0,12,2.253659963607788,20.6640625,,
Adversarial Client 0,13,2.2294363975524902,20.8125,,
Adversarial Client 0,14,2.235703945159912,20.84375,,
Adversarial Client 0,15,2.214552640914917,20.7890625,,
Adversarial Client 0,16,2.2171518802642822,21.0078125,,
Adversarial Client 0,17,2.1900129318237305,21.4609375,,
Adversarial Client 0,18,2.1892855167388916,21.6171875,,
Adversarial Client 0,19,2.2011866569519043,21.6171875,,
Client 1,0,0.885343611240387,58.577235772357724,,
Client 1,1,23.088428497314453,53.10569105691057,,
Client 1,2,24.07193374633789,49.40650406504065,,
Client 1,3,13.69191837310791,45.63414634146341,,
Client 1,4,9.26115894317627,34.520325203252035,,
Client 1,5,4.668111324310303,17.6260162601626,,
Client 1,6,3.049593687057495,14.113821138211382,,
Client 1,7,2.589693784713745,11.252032520325203,,
Client 1,8,2.338749647140503,12.821138211382113,,
Client 1,9,2.259030342102051,12.666666666666666,,
Client 1,10,2.18741512298584,13.634146341463415,,
Client 1,11,2.17171049118042,15.178861788617887,,
Client 1,12,2.15210223197937,14.455284552845528,,
Client 1,13,2.1250553131103516,14.479674796747968,,
Client 1,14,2.0826830863952637,16.276422764227643,,
Client 1,15,2.03432035446167,16.926829268292682,,
Client 1,16,2.0296528339385986,17.67479674796748,,
Client 1,17,2.0620903968811035,16.609756097560975,,
Client 1,18,1.9858720302581787,19.349593495934958,,
Client 1,19,2.0010619163513184,18.382113821138212,,
Client 2,0,1.2387220859527588,53.56122448979592,,
Client 2,1,32.18647003173828,43.42857142857143,,
Client 2,2,31.492633819580078,40.857142857142854,,
Client 2,3,18.384172439575195,37.765306122448976,,
Client 2,4,11.687410354614258,27.571428571428573,,
Client 2,5,5.6943745613098145,11.877551020408163,,
Client 2,6,3.3836934566497803,6.785714285714286,,
Client 2,7,2.828151226043701,6.520408163265306,,
Client 2,8,2.5609347820281982,5.428571428571429,,
Client 2,9,2.422736406326294,5.744897959183674,,
Client 2,10,2.3677353858947754,6.13265306122449,,
Client 2,11,2.3679137229919434,6.244897959183674,,
Client 2,12,2.331981897354126,6.591836734693878,,
Client 2,13,2.3065483570098877,7.061224489795919,,
Client 2,14,2.299384832382202,6.877551020408164,,
Client 2,15,2.3030974864959717,7.091836734693878,,
Client 2,16,2.250688314437866,7.061224489795919,,
Client 2,17,2.253791093826294,7.938775510204081,,
Client 2,18,2.2552902698516846,8.959183673469388,,
Client 2,19,2.26302433013916,10.13265306122449,,
Client 3,0,0.981238842010498,57.06611570247934,,
Client 3,1,23.64755630493164,49.88429752066116,,
Client 3,2,23.433467864990234,47.15702479338843,,
Client 3,3,15.566914558410645,41.66942148760331,,
Client 3,4,9.731947898864746,27.570247933884296,,
Client 3,5,5.036266803741455,9.099173553719009,,
Client 3,6,3.2273237705230713,5.892561983471074,,
Client 3,7,2.8123648166656494,4.099173553719008,,
Client 3,8,2.5159800052642822,4.380165289256198,,
Client 3,9,2.4151599407196045,4.4958677685950414,,
Client 3,10,2.3629605770111084,5.7272727272727275,,
Client 3,11,2.3189055919647217,6.636363636363637,,
Client 3,12,2.2918975353240967,7.181818181818182,,
Client 3,13,2.28456449508667,7.082644628099174,,
Client 3,14,2.270421266555786,7.785123966942149,,
Client 3,15,2.2347164154052734,7.338842975206612,,
Client 3,16,2.228780508041382,8.264462809917354,,
Client 3,17,2.1749019622802734,10.016528925619834,,
Client 3,18,2.213216781616211,8.851239669421487,,
Client 3,19,2.1517233848571777,10.925619834710744,,
Client 4,0,1.1689720153808594,54.22105263157895,,
Client 4,1,31.451114654541016,44.915789473684214,,
Client 4,2,30.291324615478516,41.421052631578945,,
Client 4,3,19.072771072387695,36.97894736842105,,
Client 4,4,11.67794132232666,27.63157894736842,,
Client 4,5,5.718648910522461,9.789473684210526,,
Client 4,6,3.5547034740448,4.2105263157894735,,
Client 4,7,2.923001289367676,3.294736842105263,,
Client 4,8,2.6385838985443115,3.8526315789473684,,
Client 4,9,2.4968862533569336,3.789473684210526,,
Client 4,10,2.4583582878112793,4.021052631578947,,
Client 4,11,2.4239416122436523,4.968421052631579,,
Client 4,12,2.396209478378296,5.442105263157894,,
Client 4,13,2.3914191722869873,4.978947368421053,,
Client 4,14,2.318516254425049,5.105263157894737,,
Client 4,15,2.3547446727752686,5.178947368421053,,
Client 4,16,2.325800895690918,5.663157894736842,,
Client 4,17,2.3289577960968018,5.947368421052632,,
Client 4,18,2.277000904083252,6.189473684210526,,
Client 4,19,2.2796285152435303,7.957894736842105,,
