client,epoch,loss,training_accuracy,epsilon,delta
Adversarial Client 0,0,1.527007818222046,52.68421052631579,,
Adversarial Client 0,1,0.6695618033409119,56.03508771929825,,
Adversarial Client 0,2,0.5065732002258301,57.333333333333336,,
Adversarial Client 0,3,0.4355830252170563,57.719298245614034,,
Adversarial Client 0,4,0.3924235999584198,58.21052631578947,,
Adversarial Client 0,5,0.3481791019439697,58.719298245614034,,
Adversarial Client 0,6,0.33071473240852356,59.0,,
Adversarial Client 0,7,0.30109208822250366,59.40350877192982,,
Adversarial Client 0,8,0.2874690294265747,59.421052631578945,,
Adversarial Client 0,9,0.26964089274406433,59.666666666666664,,
Adversarial Client 0,10,0.2579536736011505,60.21052631578947,,
Adversarial Client 0,11,0.2376442849636078,60.31578947368421,,
Adversarial Client 0,12,0.22601279616355896,60.35087719298246,,
Adversarial Client 0,13,0.20688405632972717,60.526315789473685,,
Adversarial Client 0,14,0.19160324335098267,60.54385964912281,,
Adversarial Client 0,15,0.20343933999538422,60.719298245614034,,
Adversarial Client 0,16,0.18314611911773682,60.80701754385965,,
Adversarial Client 0,17,0.17682383954524994,61.12280701754386,,
Adversarial Client 0,18,0.16948933899402618,61.36842105263158,,
Adversarial Client 0,19,0.16024824976921082,61.3859649122807,,
Adversarial Client 1,0,1.5400110483169556,52.473684210526315,,
Adversarial Client 1,1,0.6654571294784546,55.824561403508774,,
Adversarial Client 1,2,0.5049962997436523,57.45614035087719,,
Adversarial Client 1,3,0.4308021366596222,58.14035087719298,,
Adversarial Client 1,4,0.3825448751449585,58.64912280701754,,
Adversarial Client 1,5,0.34367069602012634,59.03508771929825,,
Adversarial Client 1,6,0.32535552978515625,59.473684210526315,,
Adversarial Client 1,7,0.2999734580516815,59.54385964912281,,
Adversarial Client 1,8,0.2723059058189392,59.91228070175438,,
Adversarial Client 1,9,0.25874197483062744,60.43859649122807,,
Adversarial Client 1,10,0.2469661682844162,60.333333333333336,,
Adversarial Client 1,11,0.2255764603614807,60.36842105263158,,
Adversarial Client 1,12,0.21433231234550476,60.719298245614034,,
Adversarial Client 1,13,0.20837987959384918,60.85964912280702,,
Adversarial Client 1,14,0.2057749629020691,61.07017543859649,,
Adversarial Client 1,15,0.18632912635803223,61.1578947368421,,
Adversarial Client 1,16,0.18502382934093475,61.12280701754386,,
Adversarial Client 1,17,0.1729522943496704,61.29824561403509,,
Adversarial Client 1,18,0.16374388337135315,61.421052631578945,,
Adversarial Client 1,19,0.1561221033334732,61.526315789473685,,
Adversarial Client 2,0,1.5147409439086914,52.87719298245614,,
Adversarial Client 2,1,0.617963433265686,56.63157894736842,,
Adversarial Client 2,2,0.45426884293556213,57.85964912280702,,
Adversarial Client 2,3,0.39598584175109863,58.12280701754386,,
Adversarial Client 2,4,0.35118407011032104,59.14035087719298,,
Adversarial Client 2,5,0.3103734850883484,59.1578947368421,,
Adversarial Client 2,6,0.27451661229133606,59.43859649122807,,
Adversarial Client 2,7,0.2534146010875702,59.92982456140351,,
Adversarial Client 2,8,0.23454666137695312,60.29824561403509,,
Adversarial Client 2,9,0.22771653532981873,60.40350877192982,,
Adversarial Client 2,10,0.20784863829612732,60.6140350877193,,
Adversarial Client 2,11,0.19644346833229065,61.19298245614035,,
Adversarial Client 2,12,0.18230755627155304,61.10526315789474,,
Adversarial Client 2,13,0.1726941019296646,61.24561403508772,,
Adversarial Client 2,14,0.16220839321613312,61.175438596491226,,
Adversarial Client 2,15,0.15891678631305695,61.50877192982456,,
Adversarial Client 2,16,0.15154072642326355,61.666666666666664,,
Adversarial Client 2,17,0.13399727642536163,61.59649122807018,,
Adversarial Client 2,18,0.13544373214244843,61.719298245614034,,
Adversarial Client 2,19,0.12659545242786407,61.824561403508774,,
Adversarial Client 3,0,1.5368465185165405,53.05263157894737,,
Adversarial Client 3,1,0.6590695977210999,56.228070175438596,,
Adversarial Client 3,2,0.4816218316555023,57.31578947368421,,
Adversarial Client 3,3,0.40759435296058655,58.228070175438596,,
Adversarial Client 3,4,0.35807064175605774,58.473684210526315,,
Adversarial Client 3,5,0.3156037926673889,59.0,,
Adversarial Client 3,6,0.28808459639549255,59.473684210526315,,
Adversarial Client 3,7,0.2790534496307373,59.75438596491228,,
Adversarial Client 3,8,0.25963833928108215,60.19298245614035,,
Adversarial Client 3,9,0.23590002954006195,60.35087719298246,,
Adversarial Client 3,10,0.21545283496379852,60.35087719298246,,
Adversarial Client 3,11,0.21690145134925842,60.771929824561404,,
Adversarial Client 3,12,0.19395118951797485,60.91228070175438,,
Adversarial Client 3,13,0.18180060386657715,61.10526315789474,,
Adversarial Client 3,14,0.16865448653697968,61.01754385964912,,
Adversarial Client 3,15,0.16275949776172638,61.19298245614035,,
Adversarial Client 3,16,0.15661825239658356,61.421052631578945,,
Adversarial Client 3,17,0.15285415947437286,61.59649122807018,,
Adversarial Client 3,18,0.1451338529586792,61.56140350877193,,
Adversarial Client 3,19,0.140377938747406,61.78947368421053,,
Adversarial Client 4,0,1.5470025539398193,52.8421052631579,,
Adversarial Client 4,1,0.6577905416488647,56.31578947368421,,
Adversarial Client 4,2,0.5060796737670898,57.473684210526315,,
Adversarial Client 4,3,0.4060412347316742,58.333333333333336,,
Adversarial Client 4,4,0.37144050002098083,58.70175438596491,,
Adversarial Client 4,5,0.33178433775901794,59.05263157894737,,
Adversarial Client 4,6,0.3082777261734009,59.35087719298246,,
Adversarial Client 4,7,0.2932865023612976,59.824561403508774,,
Adversarial Client 4,8,0.2653293013572693,59.91228070175438,,
Adversarial Client 4,9,0.25086846947669983,60.21052631578947,,
Adversarial Client 4,10,0.24258847534656525,60.49122807017544,,
Adversarial Client 4,11,0.2217867374420166,60.526315789473685,,
Adversarial Client 4,12,0.20650909841060638,60.78947368421053,,
Adversarial Client 4,13,0.20930115878582,60.89473684210526,,
Adversarial Client 4,14,0.19279515743255615,60.91228070175438,,
Adversarial Client 4,15,0.1848059743642807,61.03508771929825,,
Adversarial Client 4,16,0.1805902123451233,61.10526315789474,,
Adversarial Client 4,17,0.1816939264535904,61.280701754385966,,
Adversarial Client 4,18,0.1565713733434677,61.3859649122807,,
Adversarial Client 4,19,0.16543908417224884,61.36842105263158,,
Client 5,0,1.5294066667556763,51.80701754385965,,
Client 5,1,0.6455057859420776,56.63157894736842,,
Client 5,2,0.49432098865509033,57.68421052631579,,
Client 5,3,0.4156043827533722,58.49122807017544,,
Client 5,4,0.36055630445480347,58.473684210526315,,
Client 5,5,0.33096733689308167,59.1578947368421,,
Client 5,6,0.2872614562511444,59.56140350877193,,
Client 5,7,0.2760903835296631,59.89473684210526,,
Client 5,8,0.25359347462654114,60.21052631578947,,
Client 5,9,0.23371708393096924,60.228070175438596,,
Client 5,10,0.2286054939031601,60.578947368421055,,
Client 5,11,0.21366655826568604,60.6140350877193,,
Client 5,12,0.19103963673114777,61.07017543859649,,
Client 5,13,0.18118774890899658,61.24561403508772,,
Client 5,14,0.17047236859798431,61.333333333333336,,
Client 5,15,0.16517473757266998,61.3859649122807,,
Client 5,16,0.14586982131004333,61.50877192982456,,
Client 5,17,0.14413534104824066,61.75438596491228,,
Client 5,18,0.13820315897464752,61.771929824561404,,
Client 5,19,0.1276591420173645,61.78947368421053,,
Client 6,0,1.527259349822998,51.92982456140351,,
Client 6,1,0.6583953499794006,55.824561403508774,,
Client 6,2,0.48511725664138794,56.85964912280702,,
Client 6,3,0.4210442900657654,57.80701754385965,,
Client 6,4,0.35645508766174316,58.56140350877193,,
Client 6,5,0.3229149878025055,58.80701754385965,,
Client 6,6,0.28457286953926086,59.26315789473684,,
Client 6,7,0.2714942991733551,59.70175438596491,,
Client 6,8,0.24060292541980743,59.771929824561404,,
Client 6,9,0.22760708630084991,60.14035087719298,,
Client 6,10,0.21885067224502563,60.19298245614035,,
Client 6,11,0.195359468460083,60.6140350877193,,
Client 6,12,0.1866215467453003,60.94736842105263,,
Client 6,13,0.16741012036800385,61.228070175438596,,
Client 6,14,0.16198880970478058,61.175438596491226,,
Client 6,15,0.15112613141536713,61.49122807017544,,
Client 6,16,0.14458100497722626,61.50877192982456,,
Client 6,17,0.13376428186893463,61.666666666666664,,
