accuracy,client,client_trust_score,client_score
83.99166666666666,0,0.05611829926092613,0.043610404251139316
83.99166666666666,1,0.055999920366188546,0.06923383435913258
83.99166666666666,2,0.11105244092689542,0.12748949494728581
83.99166666666666,3,0.11188294384541973,0.10077829261920172
83.99166666666666,4,0.11030794341483638,0.07208442640091058
83.99166666666666,5,0.11132562213581414,0.0904452779560098
83.99166666666666,6,0.11241216081288675,0.0853718488586423
83.99166666666666,7,0.1101483382976638,0.1303423922843859
83.99166666666666,8,0.10985049033762821,0.14745127334761512
83.99166666666666,9,0.11090184060174084,0.13319275497567687
94.40833333333333,0,0.002700955255449262,0.0021006495049810375
94.40833333333333,1,0.002853349558363993,0.0035305027121722865
94.40833333333333,2,0.12380367901341552,0.14224284734016662
94.40833333333333,3,0.12467621422894654,0.11239249509209576
94.40833333333333,4,0.12459694549782833,0.08148781065599492
94.40833333333333,5,0.12473487939092753,0.10142132338194255
94.40833333333333,6,0.12529177272924377,0.09523016560300833
94.40833333333333,7,0.1239281180077172,0.14676692228359528
94.40833333333333,8,0.12335797491260819,0.16571596625923407
94.40833333333333,9,0.12405611140549967,0.14911131716680903
96.34166666666667,0,0.00019141247429583708,0.00014887877626821143
96.34166666666667,1,0.0002911753278089315,0.0003602985296331466
96.34166666666667,2,0.12440027986684445,0.14293697629099908
96.34166666666667,3,0.12517374029113518,0.11284784819522711
96.34166666666667,4,0.12551660063167636,0.08209425565593628
96.34166666666667,5,0.1253376289193138,0.10191759879662006
96.34166666666667,6,0.12577402363076978,0.09560250829982685
96.34166666666667,7,0.12458241539846916,0.14755075160909925
96.34166666666667,8,0.12413190575730368,0.16676576191452092
96.34166666666667,9,0.1246008177023828,0.14977512193186904
97.40833333333333,0,0.00013110430670580688,0.00010197759243267741
97.40833333333333,1,6.113041523224081e-05,7.564679030456241e-05
97.40833333333333,2,0.12436350792918192,0.14290303094683615
97.40833333333333,3,0.1250760971009273,0.11276637425357079
97.40833333333333,4,0.1256974108735093,0.08221729347093941
97.40833333333333,5,0.1253717636222405,0.1019512809349494
97.40833333333333,6,0.12576765857032848,0.09560322685975221
97.40833333333333,7,0.12456859019504735,0.14754295316467175
97.40833333333333,8,0.12414909781533613,0.16679855348779857
97.40833333333333,9,0.12481363917149096,0.15003966249874448
97.86666666666666,0,7.94993165197682e-05,6.183910085018746e-05
97.86666666666666,1,6.425011101668475e-05,7.950949906668755e-05
97.86666666666666,2,0.124587013552365,0.14316380320281233
97.86666666666666,3,0.12517665486930699,0.11286014724701651
97.86666666666666,4,0.12567938128403283,0.08220776723937934
97.86666666666666,5,0.12539089066947587,0.10196964651271159
97.86666666666666,6,0.12578604838315563,0.09561984255088994
97.86666666666666,7,0.12447970974649404,0.14744174579687166
97.86666666666666,8,0.12412512876124782,0.16677094864012557
97.86666666666666,9,0.1246314233063854,0.14982475021027616
