accuracy,client,client_trust_score,client_score
92.98333333333333,0,0.5004324117308458,0.5004324117308458
92.98333333333333,1,0.4995675882691541,0.4995675882691541
98.39166666666667,0,0.5016185737647991,0.5016185737647991
98.39166666666667,1,0.4983814262352009,0.4983814262352009
98.7,0,0.5031666600561672,0.5031666600561672
98.7,1,0.4968333399438328,0.4968333399438328
98.84166666666667,0,0.5040862999966745,0.5040862999966745
98.84166666666667,1,0.49591370000332546,0.49591370000332546
98.95,0,0.5054163977120548,0.5054163977120548
98.95,1,0.4945836022879451,0.4945836022879451
