accuracy,client,client_trust_score,client_score
10.058333333333334,0,0.1,0.11837455830388692
10.058333333333334,1,0.1,0.1166077738515901
10.058333333333334,2,0.1,0.12367491166077739
10.058333333333334,3,0.1,0.09010600706713781
10.058333333333334,4,0.1,0.11130742049469965
10.058333333333334,5,0.1,0.1166077738515901
10.058333333333334,6,0.1,0.06007067137809187
10.058333333333334,7,0.1,0.06007067137809187
10.058333333333334,8,0.1,0.10424028268551239
10.058333333333334,9,0.1,0.0989399293286219
21.675,0,0.1,0.11837455830388692
21.675,1,0.1,0.1166077738515901
21.675,2,0.1,0.12367491166077739
21.675,3,0.1,0.09010600706713781
21.675,4,0.1,0.11130742049469965
21.675,5,0.1,0.1166077738515901
21.675,6,0.1,0.06007067137809187
21.675,7,0.1,0.06007067137809187
21.675,8,0.1,0.10424028268551239
21.675,9,0.1,0.0989399293286219
20.6,0,0.1,0.11837455830388692
20.6,1,0.1,0.1166077738515901
20.6,2,0.1,0.12367491166077739
20.6,3,0.1,0.09010600706713781
20.6,4,0.1,0.11130742049469965
20.6,5,0.1,0.1166077738515901
20.6,6,0.1,0.06007067137809187
20.6,7,0.1,0.06007067137809187
20.6,8,0.1,0.10424028268551239
20.6,9,0.1,0.0989399293286219
13.858333333333333,0,0.1,0.11837455830388692
13.858333333333333,1,0.1,0.1166077738515901
13.858333333333333,2,0.1,0.12367491166077739
13.858333333333333,3,0.1,0.09010600706713781
13.858333333333333,4,0.1,0.11130742049469965
13.858333333333333,5,0.1,0.1166077738515901
13.858333333333333,6,0.1,0.06007067137809187
13.858333333333333,7,0.1,0.06007067137809187
13.858333333333333,8,0.1,0.10424028268551239
13.858333333333333,9,0.1,0.0989399293286219
10.525,0,0.1,0.11837455830388692
10.525,1,0.1,0.1166077738515901
10.525,2,0.1,0.12367491166077739
10.525,3,0.1,0.09010600706713781
10.525,4,0.1,0.11130742049469965
10.525,5,0.1,0.1166077738515901
10.525,6,0.1,0.06007067137809187
10.525,7,0.1,0.06007067137809187
10.525,8,0.1,0.10424028268551239
10.525,9,0.1,0.0989399293286219
