accuracy,client,client_trust_score,client_score
82.90833333333333,0,0.1,0.1431095406360424
82.90833333333333,1,0.1,0.1254416961130742
82.90833333333333,2,0.1,0.10070671378091874
82.90833333333333,3,0.1,0.09010600706713781
82.90833333333333,4,0.1,0.09363957597173145
82.90833333333333,5,0.1,0.07773851590106007
82.90833333333333,6,0.1,0.08657243816254417
82.90833333333333,7,0.1,0.10070671378091874
82.90833333333333,8,0.1,0.08657243816254417
82.90833333333333,9,0.1,0.09540636042402827
94.03333333333333,0,0.1,0.1431095406360424
94.03333333333333,1,0.1,0.1254416961130742
94.03333333333333,2,0.1,0.10070671378091874
94.03333333333333,3,0.1,0.09010600706713781
94.03333333333333,4,0.1,0.09363957597173145
94.03333333333333,5,0.1,0.07773851590106007
94.03333333333333,6,0.1,0.08657243816254417
94.03333333333333,7,0.1,0.10070671378091874
94.03333333333333,8,0.1,0.08657243816254417
94.03333333333333,9,0.1,0.09540636042402827
96.34166666666667,0,0.1,0.1431095406360424
96.34166666666667,1,0.1,0.1254416961130742
96.34166666666667,2,0.1,0.10070671378091874
96.34166666666667,3,0.1,0.09010600706713781
96.34166666666667,4,0.1,0.09363957597173145
96.34166666666667,5,0.1,0.07773851590106007
96.34166666666667,6,0.1,0.08657243816254417
96.34166666666667,7,0.1,0.10070671378091874
96.34166666666667,8,0.1,0.08657243816254417
96.34166666666667,9,0.1,0.09540636042402827
97.36666666666666,0,0.1,0.1431095406360424
97.36666666666666,1,0.1,0.1254416961130742
97.36666666666666,2,0.1,0.10070671378091874
97.36666666666666,3,0.1,0.09010600706713781
97.36666666666666,4,0.1,0.09363957597173145
97.36666666666666,5,0.1,0.07773851590106007
97.36666666666666,6,0.1,0.08657243816254417
97.36666666666666,7,0.1,0.10070671378091874
97.36666666666666,8,0.1,0.08657243816254417
97.36666666666666,9,0.1,0.09540636042402827
97.85,0,0.1,0.1431095406360424
97.85,1,0.1,0.1254416961130742
97.85,2,0.1,0.10070671378091874
97.85,3,0.1,0.09010600706713781
97.85,4,0.1,0.09363957597173145
97.85,5,0.1,0.07773851590106007
97.85,6,0.1,0.08657243816254417
97.85,7,0.1,0.10070671378091874
97.85,8,0.1,0.08657243816254417
97.85,9,0.1,0.09540636042402827
