accuracy,client,client_trust_score,client_score
84.59166666666667,0,0.1,0.08994708994708994
84.59166666666667,1,0.1,0.13756613756613756
84.59166666666667,2,0.1,0.11992945326278659
84.59166666666667,3,0.1,0.12345679012345678
84.59166666666667,4,0.1,0.08289241622574955
84.59166666666667,5,0.1,0.1111111111111111
84.59166666666667,6,0.1,0.10758377425044091
84.59166666666667,7,0.1,0.07760141093474426
84.59166666666667,8,0.1,0.04585537918871252
84.59166666666667,9,0.1,0.10405643738977073
94.425,0,0.1,0.08994708994708994
94.425,1,0.1,0.13756613756613756
94.425,2,0.1,0.11992945326278659
94.425,3,0.1,0.12345679012345678
94.425,4,0.1,0.08289241622574955
94.425,5,0.1,0.1111111111111111
94.425,6,0.1,0.10758377425044091
94.425,7,0.1,0.07760141093474426
94.425,8,0.1,0.04585537918871252
94.425,9,0.1,0.10405643738977073
96.46666666666667,0,0.1,0.08994708994708994
96.46666666666667,1,0.1,0.13756613756613756
96.46666666666667,2,0.1,0.11992945326278659
96.46666666666667,3,0.1,0.12345679012345678
96.46666666666667,4,0.1,0.08289241622574955
96.46666666666667,5,0.1,0.1111111111111111
96.46666666666667,6,0.1,0.10758377425044091
96.46666666666667,7,0.1,0.07760141093474426
96.46666666666667,8,0.1,0.04585537918871252
96.46666666666667,9,0.1,0.10405643738977073
97.48333333333333,0,0.1,0.08994708994708994
97.48333333333333,1,0.1,0.13756613756613756
97.48333333333333,2,0.1,0.11992945326278659
97.48333333333333,3,0.1,0.12345679012345678
97.48333333333333,4,0.1,0.08289241622574955
97.48333333333333,5,0.1,0.1111111111111111
97.48333333333333,6,0.1,0.10758377425044091
97.48333333333333,7,0.1,0.07760141093474426
97.48333333333333,8,0.1,0.04585537918871252
97.48333333333333,9,0.1,0.10405643738977073
97.875,0,0.1,0.08994708994708994
97.875,1,0.1,0.13756613756613756
97.875,2,0.1,0.11992945326278659
97.875,3,0.1,0.12345679012345678
97.875,4,0.1,0.08289241622574955
97.875,5,0.1,0.1111111111111111
97.875,6,0.1,0.10758377425044091
97.875,7,0.1,0.07760141093474426
97.875,8,0.1,0.04585537918871252
97.875,9,0.1,0.10405643738977073
