client,epoch,loss,training_accuracy,epsilon,delta
Adversarial Client 0,0,1.466768503189087,53.29824561403509,,
Adversarial Client 0,1,0.6139699816703796,56.73684210526316,,
Adversarial Client 0,2,0.46829062700271606,57.80701754385965,,
Adversarial Client 0,3,0.4149426817893982,58.26315789473684,,
Adversarial Client 0,4,0.36660391092300415,58.87719298245614,,
Adversarial Client 0,5,0.36250805854797363,59.05263157894737,,
Adversarial Client 0,6,0.31931158900260925,59.175438596491226,,
Adversarial Client 0,7,0.2885180711746216,59.824561403508774,,
Adversarial Client 0,8,0.2831190824508667,59.94736842105263,,
Adversarial Client 0,9,0.25069332122802734,60.08771929824562,,
Adversarial Client 0,10,0.2502654194831848,60.45614035087719,,
Adversarial Client 0,11,0.21748462319374084,60.666666666666664,,
Adversarial Client 0,12,0.21680773794651031,60.98245614035088,,
Adversarial Client 0,13,0.20495647192001343,60.98245614035088,,
Adversarial Client 0,14,0.20763668417930603,61.228070175438596,,
Adversarial Client 0,15,0.18501803278923035,61.26315789473684,,
Adversarial Client 0,16,0.18660730123519897,61.421052631578945,,
Adversarial Client 0,17,0.18351119756698608,61.50877192982456,,
Adversarial Client 0,18,0.1749367117881775,61.49122807017544,,
Adversarial Client 0,19,0.18540316820144653,61.578947368421055,,
Client 1,0,1.4491806030273438,53.14035087719298,,
Client 1,1,0.5903655886650085,56.578947368421055,,
Client 1,2,0.4727398753166199,57.92982456140351,,
Client 1,3,0.41806501150131226,58.54385964912281,,
Client 1,4,0.3764643967151642,59.0,,
Client 1,5,0.3526303470134735,59.40350877192982,,
Client 1,6,0.32218435406684875,59.526315789473685,,
Client 1,7,0.29724830389022827,60.03508771929825,,
Client 1,8,0.2763019800186157,60.26315789473684,,
Client 1,9,0.26019418239593506,60.68421052631579,,
Client 1,10,0.25032708048820496,60.91228070175438,,
Client 1,11,0.24624070525169373,61.0,,
Client 1,12,0.23084533214569092,61.26315789473684,,
Client 1,13,0.22063612937927246,61.40350877192982,,
Client 1,14,0.19752606749534607,61.36842105263158,,
Client 1,15,0.1898401826620102,61.63157894736842,,
Client 1,16,0.1965547800064087,61.70175438596491,,
Client 1,17,0.17626790702342987,61.771929824561404,,
Client 1,18,0.17236927151679993,61.85964912280702,,
Client 1,19,0.18549573421478271,61.771929824561404,,
Client 2,0,1.407667875289917,54.0,,
Client 2,1,0.5492433309555054,57.1578947368421,,
Client 2,2,0.41883358359336853,58.35087719298246,,
Client 2,3,0.36789819598197937,58.98245614035088,,
Client 2,4,0.3154284358024597,59.3859649122807,,
Client 2,5,0.306914746761322,59.89473684210526,,
Client 2,6,0.28096216917037964,60.43859649122807,,
Client 2,7,0.27172189950942993,60.526315789473685,,
Client 2,8,0.2363271266222,60.6140350877193,,
Client 2,9,0.2361121028661728,60.96491228070175,,
Client 2,10,0.2107114940881729,61.10526315789474,,
Client 2,11,0.2026320993900299,61.21052631578947,,
Client 2,12,0.19823259115219116,61.29824561403509,,
Client 2,13,0.1711510717868805,61.43859649122807,,
Client 2,14,0.18203027546405792,61.719298245614034,,
Client 2,15,0.1722109466791153,61.75438596491228,,
Client 2,16,0.16989579796791077,61.85964912280702,,
Client 2,17,0.16112381219863892,61.80701754385965,,
Client 2,18,0.1533535271883011,61.78947368421053,,
Client 2,19,0.14910778403282166,61.91228070175438,,
Client 3,0,1.4519069194793701,53.3859649122807,,
Client 3,1,0.5798376798629761,57.03508771929825,,
Client 3,2,0.4289829432964325,58.08771929824562,,
Client 3,3,0.3853338956832886,58.63157894736842,,
Client 3,4,0.3422022759914398,59.1578947368421,,
Client 3,5,0.32276883721351624,59.421052631578945,,
Client 3,6,0.2931798994541168,60.0,,
Client 3,7,0.2722715735435486,60.35087719298246,,
Client 3,8,0.2634550631046295,60.578947368421055,,
Client 3,9,0.23494556546211243,60.63157894736842,,
Client 3,10,0.22411276400089264,60.8421052631579,,
Client 3,11,0.21103423833847046,61.12280701754386,,
Client 3,12,0.2074611932039261,61.1578947368421,,
Client 3,13,0.19393432140350342,61.43859649122807,,
Client 3,14,0.17793568968772888,61.40350877192982,,
