accuracy,client,client_trust_score,client_score
15.5,0,0.5000103709930714,0.5861557114141451
15.5,1,0.4999896290069285,0.4138442885858548
47.65833333333333,0,0.5004347425814623,0.5865674226850273
47.65833333333333,1,0.4995652574185378,0.4134325773149726
30.625,0,0.5009504673940611,0.5870675998035633
30.625,1,0.4990495326059389,0.41293240019643673
25.691666666666666,0,0.5011121640279819,0.587224385133203
25.691666666666666,1,0.4988878359720181,0.4127756148667971
12.408333333333333,0,0.5007003807562613,0.5868250747906493
12.408333333333333,1,0.49929961924373856,0.4131749252093506
