accuracy,client,client_trust_score,client_score
87.38333333333334,0,0.14999993667009165,0.39729558934557907
87.38333333333334,1,0.1500418337506261,0.23243346197324027
87.38333333333334,2,0.23331825419241387,0.37027094868118066
96.59166666666667,0,0.0356171017540558,0.39729595611569846
96.59166666666667,1,0.03591142052409032,0.2324332369825971
96.59166666666667,2,0.3094892894550625,0.3702708069017045
97.73333333333333,0,0.008754987094019576,0.3972963714347381
97.73333333333333,1,0.008598668528258555,0.2324332962322834
97.73333333333333,2,0.32754784851699303,0.3702703323329785
98.15,0,0.0023854432389017522,0.39729641522300546
98.15,1,0.0020852438714291546,0.2324334389199661
98.15,2,0.3318421713086629,0.37027014585702844
98.35833333333333,0,0.0009435377555778935,0.3972965467107131
98.35833333333333,1,0.000977293284256096,0.23243345263413354
98.35833333333333,2,0.33269223129218384,0.3702700006551533
