accuracy,client,client_trust_score,client_score
8.333333333333334,0,0.13850691853069932,0.13850691853069932
8.333333333333334,1,0.2153762412567504,0.2153762412567504
8.333333333333334,2,0.21537485155471126,0.21537485155471126
8.333333333333334,3,0.21537013207154868,0.2153701320715487
8.333333333333334,4,0.21537185658629032,0.21537185658629032
65.2,0,0.02204741159578087,0.24999793445181612
65.2,1,0.24448612709286188,0.25000087342836036
65.2,2,0.24448900127258058,0.2500009470528749
65.2,3,0.24448907327386515,0.2500002450669487
80.80833333333334,0,0.0035084208008633877,0.24999807962155257
80.80833333333334,1,0.2491209811588324,0.2500016080293883
80.80833333333334,2,0.24912449718752872,0.24999998439795318
80.80833333333334,3,0.24912287925247587,0.25000032795110594
88.025,0,0.0005583252414654494,0.24999807234190533
88.025,1,0.2498584921077991,0.24999993176451388
88.025,2,0.2498603504922451,0.2500004167790352
88.025,3,0.24986083523597052,0.2500015791145457
90.86666666666666,0,0.00012832766960201966,0.24999939425381137
90.86666666666666,1,0.24996731241414488,0.2499995860124968
90.86666666666666,2,0.24996750414822236,0.24999948803989439
90.86666666666666,3,0.24996740618819255,0.25000153169379746
