client,epoch,loss,training_accuracy,epsilon,delta
Adversarial Client 0,0,0.6644190549850464,59.38297872340426,,
Adversarial Client 0,1,0.24936313927173615,61.177304964539005,,
Adversarial Client 0,2,0.16612033545970917,61.95035460992908,,
Adversarial Client 0,3,0.12725597620010376,62.43262411347518,,
Adversarial Client 0,4,0.10187485069036484,62.702127659574465,,
Adversarial Client 0,5,0.08562213182449341,62.826241134751776,,
Adversarial Client 0,6,0.07774751633405685,63.03900709219858,,
Adversarial Client 0,7,0.0679335817694664,63.06028368794326,,
Adversarial Client 0,8,0.06016993150115013,63.191489361702125,,
Adversarial Client 0,9,0.05856213718652725,63.301418439716315,,
Adversarial Client 0,10,0.049334410578012466,63.41843971631206,,
Adversarial Client 0,11,0.04573233798146248,63.315602836879435,,
Adversarial Client 0,12,0.041078995913267136,63.4645390070922,,
Adversarial Client 0,13,0.04042014107108116,63.58156028368794,,
Adversarial Client 0,14,0.03750593215227127,63.54609929078014,,
Adversarial Client 0,15,0.034779343754053116,63.47872340425532,,
Adversarial Client 0,16,0.03075302392244339,63.648936170212764,,
Adversarial Client 0,17,0.029862282797694206,63.60992907801418,,
Adversarial Client 0,18,0.027397656813263893,63.666666666666664,,
Adversarial Client 0,19,0.025775963440537453,63.663120567375884,,
Adversarial Client 1,0,0.6631986498832703,59.223404255319146,,
Adversarial Client 1,1,0.2436775267124176,61.226950354609926,,
Adversarial Client 1,2,0.16012610495090485,62.08156028368794,,
Adversarial Client 1,3,0.12294901907444,62.40780141843972,,
Adversarial Client 1,4,0.10040287673473358,62.705673758865245,,
Adversarial Client 1,5,0.08629012107849121,62.88297872340426,,
Adversarial Client 1,6,0.0749589130282402,63.01418439716312,,
Adversarial Client 1,7,0.0662279799580574,63.141843971631204,,
Adversarial Client 1,8,0.05952981114387512,63.219858156028366,,
Adversarial Client 1,9,0.05394144356250763,63.280141843971634,,
Adversarial Client 1,10,0.048841383308172226,63.39716312056738,,
Adversarial Client 1,11,0.04537554085254669,63.38652482269504,,
Adversarial Client 1,12,0.042265042662620544,63.4645390070922,,
Adversarial Client 1,13,0.03726404160261154,63.4822695035461,,
Adversarial Client 1,14,0.035112909972667694,63.55673758865248,,
Adversarial Client 1,15,0.032364360988140106,63.6063829787234,,
Adversarial Client 1,16,0.031033309176564217,63.58156028368794,,
Adversarial Client 1,17,0.026390954852104187,63.57801418439716,,
Adversarial Client 1,18,0.026201719418168068,63.666666666666664,,
Adversarial Client 1,19,0.026355350390076637,63.680851063829785,,
