accuracy,client,client_trust_score,client_score
83.94166666666666,0,0.050216799000289074,0.050216799000289074
83.94166666666666,1,0.1055562807673207,0.1055562807673207
83.94166666666666,2,0.10554716162338044,0.10554716162338044
83.94166666666666,3,0.10553053963891164,0.10553053963891164
83.94166666666666,4,0.10554808617553776,0.10554808617553778
83.94166666666666,5,0.10552731700926973,0.10552731700926973
83.94166666666666,6,0.10554131166926266,0.10554131166926266
83.94166666666666,7,0.105514965258506,0.105514965258506
83.94166666666666,8,0.10550904213839017,0.10550904213839017
83.94166666666666,9,0.10550849671913189,0.10550849671913189
94.475,0,0.001589806467324225,0.0015898064673242247
94.475,1,0.11092817880778376,0.11092817880778374
94.475,2,0.11094868616143203,0.11094868616143201
94.475,3,0.11093402399017872,0.11093402399017871
94.475,4,0.11093800806830562,0.11093800806830559
94.475,5,0.11093258339581114,0.11093258339581112
94.475,6,0.11094185904015595,0.11094185904015594
94.475,7,0.1109211830672322,0.11092118306723218
94.475,8,0.11092084705406424,0.11092084705406423
94.475,9,0.11094482394771217,0.11094482394771216
96.39166666666667,0,5.0246843268420756e-05,5.0246843268420756e-05
96.39166666666667,1,0.11110003741545513,0.11110003741545513
96.39166666666667,2,0.11111044756552753,0.11111044756552753
96.39166666666667,3,0.11109759524865977,0.11109759524865977
96.39166666666667,4,0.11110511830248798,0.11110511830248798
96.39166666666667,5,0.11110965056937407,0.11110965056937407
96.39166666666667,6,0.11112497674556894,0.11112497674556895
96.39166666666667,7,0.11109559338738333,0.11109559338738334
96.39166666666667,8,0.1110956051882901,0.11109560518829012
96.39166666666667,9,0.11111072873398474,0.11111072873398474
97.3,0,1.5873048442303816e-06,1.5873048442303816e-06
97.3,1,0.11110392405702589,0.11110392405702589
97.3,2,0.11111766927765612,0.11111766927765612
97.3,3,0.1111148311667767,0.1111148311667767
97.3,4,0.111110439319288,0.111110439319288
97.3,5,0.11110893681401296,0.11110893681401296
97.3,6,0.11112379430096236,0.11112379430096236
97.3,7,0.11109850052036402,0.11109850052036402
97.3,8,0.11110611686343741,0.11110611686343741
97.3,9,0.11111420037563227,0.11111420037563227
97.76666666666667,0,1.000543279433455e-07,1.000543279433455e-07
97.76666666666667,1,0.11109822571907461,0.11109822571907461
97.76666666666667,2,0.11112367420891855,0.11112367420891855
97.76666666666667,3,0.11110978111258184,0.11110978111258184
97.76666666666667,4,0.11111737381036782,0.11111737381036782
97.76666666666667,5,0.11110329089665798,0.11110329089665798
97.76666666666667,6,0.1111213637253061,0.1111213637253061
97.76666666666667,7,0.11111386344276275,0.11111386344276275
97.76666666666667,8,0.1111153946859356,0.1111153946859356
97.76666666666667,9,0.11109693234406677,0.11109693234406678
