accuracy,client,client_trust_score,client_score
80.20833333333333,0,0.0654856922693409,0.0654856922693409
80.20833333333333,1,0.06563088338133552,0.06563088338133552
80.20833333333333,2,0.06544606789935299,0.06544606789935299
80.20833333333333,3,0.06555565689199946,0.06555565689199946
80.20833333333333,4,0.0654718267738704,0.0654718267738704
80.20833333333333,5,0.1344796435585507,0.1344796435585507
80.20833333333333,6,0.1344831673621823,0.1344831673621823
80.20833333333333,7,0.13448194508343184,0.13448194508343184
80.20833333333333,8,0.13448385651935008,0.13448385651935008
80.20833333333333,9,0.13448126026058585,0.13448126026058585
93.25833333333334,0,0.008111510125756869,0.008111510125756869
93.25833333333334,1,0.008362414773457406,0.008362414773457406
93.25833333333334,2,0.008514790635664451,0.008514790635664451
93.25833333333334,3,0.008284009639738023,0.008284009639738023
93.25833333333334,4,0.008348300523800777,0.008348300523800777
93.25833333333334,5,0.19167720242217876,0.19167720242217876
93.25833333333334,6,0.19167956054798926,0.1916795605479893
93.25833333333334,7,0.19168042545947092,0.19168042545947092
93.25833333333334,8,0.19167360629327834,0.19167360629327834
93.25833333333334,9,0.1916681795786652,0.1916681795786652
95.41666666666667,0,0.0012824798393738816,0.0012824798393738814
95.41666666666667,1,0.001127231888966087,0.0011272318889660867
95.41666666666667,2,0.0014340319020658765,0.0014340319020658763
95.41666666666667,3,0.0012399333215223599,0.0012399333215223599
95.41666666666667,4,0.0012944466255109142,0.001294446625510914
95.41666666666667,5,0.19872511072285848,0.19872511072285845
95.41666666666667,6,0.19872842554314657,0.19872842554314654
95.41666666666667,7,0.19872969308435343,0.1987296930843534
95.41666666666667,8,0.19871798058157722,0.19871798058157722
95.41666666666667,9,0.19872066649062525,0.19872066649062523
96.5,0,0.00045353304245365875,0.0004535330424536587
96.5,1,0.0004657730930284381,0.00046577309302843804
96.5,2,0.0006967461658555076,0.0006967461658555075
96.5,3,0.0005938004930523662,0.0005938004930523661
96.5,4,0.0007514398106492695,0.0007514398106492694
96.5,5,0.19941149402152109,0.19941149402152106
96.5,6,0.19941084310107468,0.19941084310107465
96.5,7,0.19941166650469358,0.19941166650469355
96.5,8,0.19940229589318412,0.1994022958931841
96.5,9,0.19940240787448738,0.19940240787448735
97.01666666666667,0,0.0002330974230916608,0.00023309742309166084
97.01666666666667,1,0.0004839048756745653,0.0004839048756745653
97.01666666666667,2,0.0002670100054115774,0.0002670100054115774
97.01666666666667,3,0.000431507310211859,0.00043150731021185905
97.01666666666667,4,0.00046891062376483076,0.00046891062376483076
97.01666666666667,5,0.19962554140201952,0.19962554140201955
97.01666666666667,6,0.19962568095407515,0.19962568095407515
97.01666666666667,7,0.19962965553683,0.19962965553683001
97.01666666666667,8,0.19961701502994078,0.19961701502994078
97.01666666666667,9,0.19961767683898005,0.19961767683898005
