accuracy,client,client_trust_score,client_score
7.108333333333333,0,0.2,0.2
7.108333333333333,1,0.2,0.2
7.108333333333333,2,0.2,0.2
7.108333333333333,3,0.2,0.2
7.108333333333333,4,0.2,0.2
23.091666666666665,0,0.2,0.2
23.091666666666665,1,0.2,0.2
23.091666666666665,2,0.2,0.2
23.091666666666665,3,0.2,0.2
23.091666666666665,4,0.2,0.2
8.55,0,0.2,0.2
8.55,1,0.2,0.2
8.55,2,0.2,0.2
8.55,3,0.2,0.2
8.55,4,0.2,0.2
9.925,0,0.2,0.2
9.925,1,0.2,0.2
9.925,2,0.2,0.2
9.925,3,0.2,0.2
9.925,4,0.2,0.2
9.925,0,0.2,0.2
9.925,1,0.2,0.2
9.925,2,0.2,0.2
9.925,3,0.2,0.2
9.925,4,0.2,0.2
