accuracy,client,client_trust_score,client_score
6.308333333333334,0,0.1,0.07936507936507936
6.308333333333334,1,0.1,0.07583774250440918
6.308333333333334,2,0.1,0.1252204585537919
6.308333333333334,3,0.1,0.052910052910052914
6.308333333333334,4,0.1,0.10582010582010583
6.308333333333334,5,0.1,0.08641975308641975
6.308333333333334,6,0.1,0.15343915343915346
6.308333333333334,7,0.1,0.09700176366843034
6.308333333333334,8,0.1,0.12169312169312171
6.308333333333334,9,0.1,0.10229276895943563
14.5,0,0.1,0.07936507936507936
14.5,1,0.1,0.07583774250440918
14.5,2,0.1,0.1252204585537919
14.5,3,0.1,0.052910052910052914
14.5,4,0.1,0.10582010582010583
14.5,5,0.1,0.08641975308641975
14.5,6,0.1,0.15343915343915346
14.5,7,0.1,0.09700176366843034
14.5,8,0.1,0.12169312169312171
14.5,9,0.1,0.10229276895943563
11.15,0,0.1,0.07936507936507936
11.15,1,0.1,0.07583774250440918
11.15,2,0.1,0.1252204585537919
11.15,3,0.1,0.052910052910052914
11.15,4,0.1,0.10582010582010583
11.15,5,0.1,0.08641975308641975
11.15,6,0.1,0.15343915343915346
11.15,7,0.1,0.09700176366843034
11.15,8,0.1,0.12169312169312171
11.15,9,0.1,0.10229276895943563
12.033333333333333,0,0.1,0.07936507936507936
12.033333333333333,1,0.1,0.07583774250440918
12.033333333333333,2,0.1,0.1252204585537919
12.033333333333333,3,0.1,0.052910052910052914
12.033333333333333,4,0.1,0.10582010582010583
12.033333333333333,5,0.1,0.08641975308641975
12.033333333333333,6,0.1,0.15343915343915346
12.033333333333333,7,0.1,0.09700176366843034
12.033333333333333,8,0.1,0.12169312169312171
12.033333333333333,9,0.1,0.10229276895943563
8.516666666666667,0,0.1,0.07936507936507936
8.516666666666667,1,0.1,0.07583774250440918
8.516666666666667,2,0.1,0.1252204585537919
8.516666666666667,3,0.1,0.052910052910052914
8.516666666666667,4,0.1,0.10582010582010583
8.516666666666667,5,0.1,0.08641975308641975
8.516666666666667,6,0.1,0.15343915343915346
8.516666666666667,7,0.1,0.09700176366843034
8.516666666666667,8,0.1,0.12169312169312171
8.516666666666667,9,0.1,0.10229276895943563
