accuracy,client,client_trust_score,client_score
9.616666666666667,0,0.1,0.1
9.616666666666667,1,0.1,0.1
9.616666666666667,2,0.1,0.1
9.616666666666667,3,0.1,0.1
9.616666666666667,4,0.1,0.1
9.616666666666667,5,0.1,0.1
9.616666666666667,6,0.1,0.1
9.616666666666667,7,0.1,0.1
9.616666666666667,8,0.1,0.1
9.616666666666667,9,0.1,0.1
15.783333333333333,0,0.1,0.1
15.783333333333333,1,0.1,0.1
15.783333333333333,2,0.1,0.1
15.783333333333333,3,0.1,0.1
15.783333333333333,4,0.1,0.1
15.783333333333333,5,0.1,0.1
15.783333333333333,6,0.1,0.1
15.783333333333333,7,0.1,0.1
15.783333333333333,8,0.1,0.1
15.783333333333333,9,0.1,0.1
13.183333333333334,0,0.1,0.1
13.183333333333334,1,0.1,0.1
13.183333333333334,2,0.1,0.1
13.183333333333334,3,0.1,0.1
13.183333333333334,4,0.1,0.1
13.183333333333334,5,0.1,0.1
13.183333333333334,6,0.1,0.1
13.183333333333334,7,0.1,0.1
13.183333333333334,8,0.1,0.1
13.183333333333334,9,0.1,0.1
13.133333333333333,0,0.1,0.1
13.133333333333333,1,0.1,0.1
13.133333333333333,2,0.1,0.1
13.133333333333333,3,0.1,0.1
13.133333333333333,4,0.1,0.1
13.133333333333333,5,0.1,0.1
13.133333333333333,6,0.1,0.1
13.133333333333333,7,0.1,0.1
13.133333333333333,8,0.1,0.1
13.133333333333333,9,0.1,0.1
15.85,0,0.1,0.1
15.85,1,0.1,0.1
15.85,2,0.1,0.1
15.85,3,0.1,0.1
15.85,4,0.1,0.1
15.85,5,0.1,0.1
15.85,6,0.1,0.1
15.85,7,0.1,0.1
15.85,8,0.1,0.1
15.85,9,0.1,0.1
