accuracy,client,client_trust_score,client_score
9.0,0,0.500282039008893,0.500282039008893
9.0,1,0.49971796099110694,0.49971796099110694
13.858333333333333,0,0.5006502296564878,0.5006502296564878
13.858333333333333,1,0.4993497703435123,0.4993497703435123
9.325,0,0.5004516474817807,0.5004516474817807
9.325,1,0.49954835251821933,0.49954835251821933
9.258333333333333,0,0.5004403436109294,0.5004403436109294
9.258333333333333,1,0.4995596563890706,0.4995596563890706
9.266666666666667,0,0.5001949806867383,0.5001949806867384
9.266666666666667,1,0.4998050193132616,0.49980501931326166
