client,epoch,loss,training_accuracy,epsilon,delta
Adversarial Client 0,0,1.4426021575927734,53.96491228070175,,
Adversarial Client 0,1,7.710658073425293,41.26315789473684,,
Adversarial Client 0,2,11.344347953796387,36.771929824561404,,
Adversarial Client 0,3,15.35119342803955,27.92982456140351,,
Adversarial Client 0,4,16.426443099975586,24.210526315789473,,
Adversarial Client 0,5,12.485895156860352,12.947368421052632,,
Adversarial Client 0,6,9.45763874053955,7.964912280701754,,
Adversarial Client 0,7,9.478954315185547,6.385964912280702,,
Adversarial Client 0,8,7.384697437286377,6.526315789473684,,
Adversarial Client 0,9,6.757480621337891,6.315789473684211,,
Adversarial Client 0,10,5.020599842071533,6.333333333333333,,
Adversarial Client 0,11,5.036494255065918,6.298245614035087,,
Adversarial Client 0,12,6.041809558868408,6.315789473684211,,
Adversarial Client 0,13,5.3301568031311035,6.298245614035087,,
Adversarial Client 0,14,5.175444602966309,6.298245614035087,,
Adversarial Client 0,15,4.512325763702393,6.298245614035087,,
Adversarial Client 0,16,4.965280055999756,6.298245614035087,,
Adversarial Client 0,17,4.840497016906738,6.298245614035087,,
Adversarial Client 0,18,4.578843593597412,6.298245614035087,,
Adversarial Client 0,19,4.8753485679626465,6.298245614035087,,
Client 1,0,1.4169573783874512,53.45614035087719,,
Client 1,1,7.767523288726807,43.50877192982456,,
Client 1,2,11.123374938964844,35.68421052631579,,
Client 1,3,15.788336753845215,28.087719298245613,,
Client 1,4,16.362327575683594,24.29824561403509,,
Client 1,5,12.765499114990234,11.157894736842104,,
Client 1,6,9.271112442016602,8.350877192982455,,
Client 1,7,9.270845413208008,6.368421052631579,,
Client 1,8,7.550821304321289,6.421052631578948,,
Client 1,9,6.823938846588135,6.228070175438597,,
Client 1,10,4.972402572631836,6.2631578947368425,,
Client 1,11,4.923007965087891,6.245614035087719,,
Client 1,12,5.953963279724121,6.2631578947368425,,
Client 1,13,5.477189540863037,6.245614035087719,,
Client 1,14,5.388868808746338,6.245614035087719,,
Client 1,15,4.3148016929626465,6.245614035087719,,
Client 1,16,4.8522114753723145,6.2631578947368425,,
Client 1,17,5.393242359161377,6.245614035087719,,
Client 1,18,4.646660327911377,6.245614035087719,,
Client 1,19,4.890694618225098,6.245614035087719,,
Client 2,0,1.4132039546966553,54.14035087719298,,
Client 2,1,7.8745012283325195,41.80701754385965,,
Client 2,2,10.855155944824219,36.01754385964912,,
Client 2,3,15.30770206451416,28.736842105263158,,
Client 2,4,15.91763687133789,24.42105263157895,,
Client 2,5,12.33974838256836,11.298245614035087,,
Client 2,6,9.289116859436035,8.824561403508772,,
Client 2,7,9.326927185058594,6.807017543859649,,
Client 2,8,7.608613967895508,6.894736842105263,,
Client 2,9,7.021414756774902,6.631578947368421,,
Client 2,10,5.131213665008545,6.666666666666667,,
Client 2,11,4.830354690551758,6.649122807017544,,
Client 2,12,6.274990081787109,6.631578947368421,,
Client 2,13,5.49065637588501,6.649122807017544,,
Client 2,14,5.335894584655762,6.649122807017544,,
Client 2,15,5.077640056610107,6.649122807017544,,
Client 2,16,4.774540901184082,6.649122807017544,,
Client 2,17,4.976992607116699,6.649122807017544,,
Client 2,18,4.628569602966309,6.649122807017544,,
Client 2,19,4.217259407043457,6.649122807017544,,
Client 3,0,1.4374909400939941,54.03508771929825,,
Client 3,1,8.212047576904297,40.6140350877193,,
Client 3,2,11.447687149047852,37.1578947368421,,
Client 3,3,15.7157564163208,28.75438596491228,,
Client 3,4,16.61347770690918,25.842105263157894,,
Client 3,5,12.369994163513184,11.649122807017545,,
Client 3,6,9.317017555236816,8.105263157894736,,
Client 3,7,9.42409896850586,6.754385964912281,,
Client 3,8,7.34197473526001,6.631578947368421,,
Client 3,9,6.912052154541016,6.56140350877193,,
Client 3,10,5.076620578765869,6.526315789473684,,
Client 3,11,4.527183532714844,6.508771929824562,,
Client 3,12,5.85219144821167,6.508771929824562,,
Client 3,13,5.3432135581970215,6.508771929824562,,
Client 3,14,5.348840236663818,6.508771929824562,,
Client 3,15,4.64961576461792,6.508771929824562,,
Client 3,16,4.991598606109619,6.508771929824562,,
Client 3,17,5.0215864181518555,6.508771929824562,,
Client 3,18,4.881423473358154,6.508771929824562,,
Client 3,19,4.684648036956787,6.508771929824562,,
Client 4,0,1.4487684965133667,53.50877192982456,,
Client 4,1,7.8089776039123535,41.473684210526315,,
Client 4,2,11.118734359741211,38.78947368421053,,
Client 4,3,15.580217361450195,30.19298245614035,,
Client 4,4,16.434154510498047,26.964912280701753,,
Client 4,5,12.867499351501465,11.982456140350877,,
Client 4,6,9.782940864562988,7.859649122807017,,
Client 4,7,9.577329635620117,6.526315789473684,,
Client 4,8,7.544795036315918,6.526315789473684,,
Client 4,9,7.078239440917969,6.473684210526316,,
Client 4,10,5.156277656555176,6.43859649122807,,
Client 4,11,4.641829967498779,6.43859649122807,,
Client 4,12,6.002624988555908,6.43859649122807,,
Client 4,13,5.220005989074707,6.43859649122807,,
Client 4,14,5.354435443878174,6.43859649122807,,
Client 4,15,4.850024223327637,6.43859649122807,,
Client 4,16,5.108635425567627,6.43859649122807,,
Client 4,17,4.934264659881592,6.43859649122807,,
Client 4,18,5.101627349853516,6.43859649122807,,
Client 4,19,4.385326385498047,6.43859649122807,,
Client 5,0,1.4467827081680298,53.280701754385966,,
Client 5,1,8.030635833740234,43.73684210526316,,
Client 5,2,11.262174606323242,38.36842105263158,,
Client 5,3,15.651044845581055,28.07017543859649,,
Client 5,4,16.729339599609375,25.210526315789473,,
Client 5,5,12.166851043701172,13.543859649122806,,
Client 5,6,9.429137229919434,8.385964912280702,,
Client 5,7,9.858843803405762,6.245614035087719,,
Client 5,8,7.4953789710998535,6.350877192982456,,
Client 5,9,7.04194450378418,6.2105263157894735,,
Client 5,10,4.832524299621582,6.175438596491228,,
Client 5,11,4.4841532707214355,6.140350877192983,,
Client 5,12,5.9597649574279785,6.140350877192983,,
Client 5,13,5.597537517547607,6.140350877192983,,
Client 5,14,5.125095844268799,6.140350877192983,,
Client 5,15,5.059018135070801,6.140350877192983,,
Client 5,16,4.942833423614502,6.140350877192983,,
Client 5,17,4.574777603149414,6.140350877192983,,
Client 5,18,4.819321632385254,6.140350877192983,,
Client 5,19,4.964899063110352,6.140350877192983,,
Client 6,0,1.4464911222457886,53.24561403508772,,
Client 6,1,8.082348823547363,42.75438596491228,,
Client 6,2,11.216029167175293,39.45614035087719,,
Client 6,3,15.142684936523438,29.842105263157894,,
Client 6,4,16.04124641418457,23.50877192982456,,
Client 6,5,12.566967964172363,13.017543859649123,,
Client 6,6,9.582865715026855,8.596491228070175,,
Client 6,7,9.728426933288574,6.43859649122807,,
Client 6,8,7.348806858062744,6.859649122807017,,
Client 6,9,7.007262706756592,6.508771929824562,,
Client 6,10,4.784587860107422,6.508771929824562,,
Client 6,11,4.6393656730651855,6.350877192982456,,
Client 6,12,6.156014442443848,6.421052631578948,,
Client 6,13,5.383078575134277,6.350877192982456,,
Client 6,14,5.016382217407227,6.350877192982456,,
Client 6,15,4.584975242614746,6.350877192982456,,
Client 6,16,4.7933669090271,6.350877192982456,,
Client 6,17,5.109627723693848,6.350877192982456,,
Client 6,18,4.537050247192383,6.350877192982456,,
Client 6,19,4.513858318328857,6.350877192982456,,
Client 7,0,1.4298211336135864,54.0,,
Client 7,1,7.865325927734375,41.824561403508774,,
Client 7,2,11.427079200744629,37.666666666666664,,
Client 7,3,15.504958152770996,30.614035087719298,,
Client 7,4,16.22264289855957,28.157894736842106,,
Client 7,5,12.658117294311523,13.157894736842104,,
Client 7,6,9.595793724060059,8.929824561403509,,
Client 7,7,9.542313575744629,6.771929824561403,,
Client 7,8,7.790464878082275,6.87719298245614,,
Client 7,9,7.0295305252075195,6.719298245614035,,
Client 7,10,4.973602294921875,6.684210526315789,,
Client 7,11,4.4214582443237305,6.684210526315789,,
Client 7,12,6.473250865936279,6.719298245614035,,
Client 7,13,5.068894386291504,6.684210526315789,,
Client 7,14,4.836319446563721,6.684210526315789,,
Client 7,15,4.400989532470703,6.684210526315789,,
Client 7,16,4.94122838973999,6.684210526315789,,
Client 7,17,5.089486598968506,6.684210526315789,,
Client 7,18,4.664894104003906,6.684210526315789,,
Client 7,19,4.776163578033447,6.684210526315789,,
Client 8,0,1.465470314025879,53.96491228070175,,
Client 8,1,7.793451309204102,40.70175438596491,,
Client 8,2,11.498948097229004,36.54385964912281,,
Client 8,3,15.608834266662598,28.29824561403509,,
Client 8,4,16.187801361083984,24.982456140350877,,
Client 8,5,12.25078296661377,12.473684210526315,,
Client 8,6,9.66004467010498,8.070175438596491,,
Client 8,7,9.659050941467285,6.192982456140351,,
Client 8,8,7.798940181732178,6.280701754385965,,
Client 8,9,6.561405658721924,6.228070175438597,,
Client 8,10,4.9936323165893555,6.192982456140351,,
Client 8,11,4.613303184509277,6.192982456140351,,
Client 8,12,6.291830062866211,6.2105263157894735,,
Client 8,13,5.500138282775879,6.192982456140351,,
Client 8,14,5.508275032043457,6.192982456140351,,
Client 8,15,4.629962921142578,6.192982456140351,,
Client 8,16,4.951127052307129,6.192982456140351,,
Client 8,17,5.079838752746582,6.192982456140351,,
Client 8,18,4.162386894226074,6.192982456140351,,
Client 8,19,4.9564008712768555,6.192982456140351,,
Client 9,0,1.4492233991622925,53.94736842105263,,
Client 9,1,8.111794471740723,43.07017543859649,,
Client 9,2,11.23034381866455,38.26315789473684,,
Client 9,3,15.708558082580566,29.92982456140351,,
Client 9,4,16.466007232666016,25.912280701754387,,
Client 9,5,12.444573402404785,12.31578947368421,,
Client 9,6,9.796930313110352,8.228070175438596,,
Client 9,7,9.665948867797852,6.298245614035087,,
Client 9,8,7.147517204284668,6.350877192982456,,
Client 9,9,6.783895492553711,6.245614035087719,,
Client 9,10,4.885397911071777,6.280701754385965,,
Client 9,11,4.5953192710876465,6.280701754385965,,
Client 9,12,6.1615376472473145,6.280701754385965,,
Client 9,13,5.05154275894165,6.280701754385965,,
Client 9,14,5.146044731140137,6.280701754385965,,
Client 9,15,4.6249799728393555,6.280701754385965,,
Client 9,16,4.745935440063477,6.280701754385965,,
Client 9,17,4.790692329406738,6.280701754385965,,
Client 9,18,4.575665473937988,6.280701754385965,,
Client 9,19,4.4118266105651855,6.280701754385965,,
