accuracy,client,client_trust_score,client_score
22.025,0,0.5000965938420961,0.480592901496931
22.025,1,0.4999034061579038,0.519407098503069
47.95,0,0.49958118512431104,0.4800782899370329
47.95,1,0.5004188148756888,0.5199217100629672
36.74166666666667,0,0.49973547115440137,0.48023233300049684
36.74166666666667,1,0.5002645288455986,0.5197676669995033
26.941666666666666,0,0.4999374533713593,0.480434002744826
26.941666666666666,1,0.5000625466286407,0.5195659972551739
23.741666666666667,0,0.49984363424251216,0.4803403279665875
23.741666666666667,1,0.5001563657574878,0.5196596720334127
