accuracy,client,client_trust_score,client_score
11.416666666666666,0,0.13852535046963366,0.15853102086509516
11.416666666666666,1,0.2153603115930271,0.2368349605096663
11.416666666666666,2,0.21537071510345407,0.18870688892503834
11.416666666666666,3,0.21537019676276703,0.23299467964915965
11.416666666666666,4,0.21537342607111823,0.1829324500510405
20.966666666666665,0,0.02206827731402332,0.025758419164154035
20.966666666666665,1,0.24445102709073863,0.2741812686144488
20.966666666666665,2,0.24451200809392176,0.21850786409024522
20.966666666666665,3,0.24447492988833264,0.26974941053803103
20.966666666666665,4,0.2444937576129837,0.2118030375931208
15.975,0,0.003511359416832256,0.004111534811849231
15.975,1,0.249109020175359,0.28029366460626975
15.975,2,0.24913381256358913,0.22334563366696783
15.975,3,0.24911749185853002,0.27574542125681334
15.975,4,0.24912831598568963,0.21650374565809985
18.425,0,0.0005586425064351575,0.000654458713378724
18.425,1,0.24984923293332692,0.2812687213562939
18.425,2,0.249868594940885,0.22411764865489847
18.425,3,0.24985790303950853,0.27670484791142763
18.425,4,0.2498656265798444,0.2172543233640012
21.058333333333334,0,0.00012837253474690105,0.0001504016935426899
21.058333333333334,1,0.24995441967624485,0.28140808583336085
21.058333333333334,2,0.2499766306111554,0.2242312438247133
21.058333333333334,3,0.24996541997137234,0.27684452777151536
21.058333333333334,4,0.24997515720648045,0.21736574087686789
