accuracy,client,client_trust_score,client_score
12.975,0,0.1,0.09999999999999999
12.975,1,0.1,0.09999999999999999
12.975,2,0.1,0.09999999999999999
12.975,3,0.1,0.09999999999999999
12.975,4,0.1,0.09999999999999999
12.975,5,0.1,0.09999999999999999
12.975,6,0.1,0.09999999999999999
12.975,7,0.1,0.09999999999999999
12.975,8,0.1,0.09999999999999999
12.975,9,0.1,0.09999999999999999
11.983333333333333,0,0.1,0.09999999999999999
11.983333333333333,1,0.1,0.09999999999999999
11.983333333333333,2,0.1,0.09999999999999999
11.983333333333333,3,0.1,0.09999999999999999
11.983333333333333,4,0.1,0.09999999999999999
11.983333333333333,5,0.1,0.09999999999999999
11.983333333333333,6,0.1,0.09999999999999999
11.983333333333333,7,0.1,0.09999999999999999
11.983333333333333,8,0.1,0.09999999999999999
11.983333333333333,9,0.1,0.09999999999999999
17.725,0,0.1,0.09999999999999999
17.725,1,0.1,0.09999999999999999
17.725,2,0.1,0.09999999999999999
17.725,3,0.1,0.09999999999999999
17.725,4,0.1,0.09999999999999999
17.725,5,0.1,0.09999999999999999
17.725,6,0.1,0.09999999999999999
17.725,7,0.1,0.09999999999999999
17.725,8,0.1,0.09999999999999999
17.725,9,0.1,0.09999999999999999
17.608333333333334,0,0.1,0.09999999999999999
17.608333333333334,1,0.1,0.09999999999999999
17.608333333333334,2,0.1,0.09999999999999999
17.608333333333334,3,0.1,0.09999999999999999
17.608333333333334,4,0.1,0.09999999999999999
17.608333333333334,5,0.1,0.09999999999999999
17.608333333333334,6,0.1,0.09999999999999999
17.608333333333334,7,0.1,0.09999999999999999
17.608333333333334,8,0.1,0.09999999999999999
17.608333333333334,9,0.1,0.09999999999999999
17.033333333333335,0,0.1,0.09999999999999999
17.033333333333335,1,0.1,0.09999999999999999
17.033333333333335,2,0.1,0.09999999999999999
17.033333333333335,3,0.1,0.09999999999999999
17.033333333333335,4,0.1,0.09999999999999999
17.033333333333335,5,0.1,0.09999999999999999
17.033333333333335,6,0.1,0.09999999999999999
17.033333333333335,7,0.1,0.09999999999999999
17.033333333333335,8,0.1,0.09999999999999999
17.033333333333335,9,0.1,0.09999999999999999
